datetime,date,hour,day_of_week,is_summer,is_weekend,consumption_mw,voltage,outage
2026-05-20 23:26:49.464947,2026-05-20,23,2,0,0,451.58,228.6,1
2026-05-21 00:26:49.464947,2026-05-21,0,3,0,0,207.8,219.3,0
2026-05-21 01:26:49.464947,2026-05-21,1,3,0,0,236.4,220.5,0
2026-05-21 02:26:49.464947,2026-05-21,2,3,0,0,211.61,229.6,0
2026-05-21 03:26:49.464947,2026-05-21,3,3,0,0,202.62,237.8,1
2026-05-21 04:26:49.464947,2026-05-21,4,3,0,0,210.98,210.7,0
2026-05-21 05:26:49.464947,2026-05-21,5,3,0,0,457.86,208.7,0
2026-05-21 06:26:49.464947,2026-05-21,6,3,0,0,467.78,223.7,0
2026-05-21 07:26:49.464947,2026-05-21,7,3,0,0,606.08,211.7,0
2026-05-21 08:26:49.464947,2026-05-21,8,3,0,0,555.41,210.2,0
2026-05-21 09:26:49.464947,2026-05-21,9,3,0,0,573.25,218.1,0
2026-05-21 10:26:49.464947,2026-05-21,10,3,0,0,434.96,209.3,0
2026-05-21 11:26:49.464947,2026-05-21,11,3,0,0,457.52,226.1,0
2026-05-21 12:26:49.464947,2026-05-21,12,3,0,0,477.28,217.6,0
2026-05-21 13:26:49.464947,2026-05-21,13,3,0,0,433.74,212.6,0
2026-05-21 14:26:49.464947,2026-05-21,14,3,0,0,617.0,216.4,0
2026-05-21 15:26:49.464947,2026-05-21,15,3,0,0,601.72,213.8,0
2026-05-21 16:26:49.464947,2026-05-21,16,3,0,0,641.04,225.5,0
2026-05-21 17:26:49.464947,2026-05-21,17,3,0,0,653.34,226.4,0
2026-05-21 18:26:49.464947,2026-05-21,18,3,0,0,623.71,210.5,0
2026-05-21 19:26:49.464947,2026-05-21,19,3,0,0,444.4,219.5,0
2026-05-21 20:26:49.464947,2026-05-21,20,3,0,0,494.5,222.8,0
2026-05-21 21:26:49.464947,2026-05-21,21,3,0,0,472.35,218.6,0
2026-05-21 22:26:49.464947,2026-05-21,22,3,0,0,423.79,217.2,0
2026-05-21 23:26:49.464947,2026-05-21,23,3,0,0,459.91,212.3,0
2026-05-22 00:26:49.464947,2026-05-22,0,4,0,1,179.2,222.9,0
2026-05-22 01:26:49.464947,2026-05-22,1,4,0,1,183.12,235.4,0
2026-05-22 02:26:49.464947,2026-05-22,2,4,0,1,181.2,218.4,0
2026-05-22 03:26:49.464947,2026-05-22,3,4,0,1,231.28,209.1,0
2026-05-22 04:26:49.464947,2026-05-22,4,4,0,1,227.53,231.2,0
2026-05-22 05:26:49.464947,2026-05-22,5,4,0,1,343.2,213.6,0
2026-05-22 06:26:49.464947,2026-05-22,6,4,0,1,353.87,227.1,1
2026-05-22 07:26:49.464947,2026-05-22,7,4,0,1,491.89,207.4,0
2026-05-22 08:26:49.464947,2026-05-22,8,4,0,1,451.91,235.4,0
2026-05-22 09:26:49.464947,2026-05-22,9,4,0,1,469.02,204.7,0
2026-05-22 10:26:49.464947,2026-05-22,10,4,0,1,394.03,219.6,0
2026-05-22 11:26:49.464947,2026-05-22,11,4,0,1,362.54,221.2,0
2026-05-22 12:26:49.464947,2026-05-22,12,4,0,1,401.28,225.2,1
2026-05-22 13:26:49.464947,2026-05-22,13,4,0,1,351.27,220.1,0
2026-05-22 14:26:49.464947,2026-05-22,14,4,0,1,519.57,225.9,1
2026-05-22 15:26:49.464947,2026-05-22,15,4,0,1,520.69,217.7,0
2026-05-22 16:26:49.464947,2026-05-22,16,4,0,1,501.42,235.5,0
2026-05-22 17:26:49.464947,2026-05-22,17,4,0,1,547.28,234.5,0
2026-05-22 18:26:49.464947,2026-05-22,18,4,0,1,556.0,215.5,0
2026-05-22 19:26:49.464947,2026-05-22,19,4,0,1,385.7,216.1,0
2026-05-22 20:26:49.464947,2026-05-22,20,4,0,1,429.98,223.2,0
2026-05-22 21:26:49.464947,2026-05-22,21,4,0,1,383.15,206.3,0
2026-05-22 22:26:49.464947,2026-05-22,22,4,0,1,390.81,223.3,1
2026-05-22 23:26:49.464947,2026-05-22,23,4,0,1,363.99,210.2,0
2026-05-23 00:26:49.464947,2026-05-23,0,5,0,1,176.55,212.7,0
2026-05-23 01:26:49.464947,2026-05-23,1,5,0,1,218.09,216.4,0
2026-05-23 02:26:49.464947,2026-05-23,2,5,0,1,206.37,203.3,0
2026-05-23 03:26:49.464947,2026-05-23,3,5,0,1,195.57,222.4,0
2026-05-23 04:26:49.464947,2026-05-23,4,5,0,1,200.61,209.0,0
2026-05-23 05:26:49.464947,2026-05-23,5,5,0,1,391.4,214.0,0
2026-05-23 06:26:49.464947,2026-05-23,6,5,0,1,390.37,213.7,0
2026-05-23 07:26:49.464947,2026-05-23,7,5,0,1,492.3,234.3,0
2026-05-23 08:26:49.464947,2026-05-23,8,5,0,1,502.36,211.7,0
2026-05-23 09:26:49.464947,2026-05-23,9,5,0,1,493.02,225.3,0
2026-05-23 10:26:49.464947,2026-05-23,10,5,0,1,381.31,213.8,1
2026-05-23 11:26:49.464947,2026-05-23,11,5,0,1,378.07,225.5,0
2026-05-23 12:26:49.464947,2026-05-23,12,5,0,1,359.59,214.1,0
2026-05-23 13:26:49.464947,2026-05-23,13,5,0,1,393.64,216.6,0
2026-05-23 14:26:49.464947,2026-05-23,14,5,0,1,532.79,224.8,0
2026-05-23 15:26:49.464947,2026-05-23,15,5,0,1,547.78,226.9,0
2026-05-23 16:26:49.464947,2026-05-23,16,5,0,1,553.94,218.6,0
2026-05-23 17:26:49.464947,2026-05-23,17,5,0,1,513.82,219.6,0
2026-05-23 18:26:49.464947,2026-05-23,18,5,0,1,540.98,213.7,0
2026-05-23 19:26:49.464947,2026-05-23,19,5,0,1,374.19,218.1,0
2026-05-23 20:26:49.464947,2026-05-23,20,5,0,1,366.77,211.3,0
2026-05-23 21:26:49.464947,2026-05-23,21,5,0,1,377.21,225.9,0
2026-05-23 22:26:49.464947,2026-05-23,22,5,0,1,358.23,214.4,0
2026-05-23 23:26:49.464947,2026-05-23,23,5,0,1,359.8,221.7,0
2026-05-24 00:26:49.464947,2026-05-24,0,6,0,1,151.43,221.4,0
2026-05-24 01:26:49.464947,2026-05-24,1,6,0,1,218.07,222.2,0
2026-05-24 02:26:49.464947,2026-05-24,2,6,0,1,212.26,214.8,0
2026-05-24 03:26:49.464947,2026-05-24,3,6,0,1,200.89,226.1,0
2026-05-24 04:26:49.464947,2026-05-24,4,6,0,1,188.87,223.2,0
2026-05-24 05:26:49.464947,2026-05-24,5,6,0,1,418.3,233.2,0
2026-05-24 06:26:49.464947,2026-05-24,6,6,0,1,381.84,228.9,0
2026-05-24 07:26:49.464947,2026-05-24,7,6,0,1,520.94,218.9,0
2026-05-24 08:26:49.464947,2026-05-24,8,6,0,1,513.51,214.3,0
2026-05-24 09:26:49.464947,2026-05-24,9,6,0,1,494.75,210.6,0
2026-05-24 10:26:49.464947,2026-05-24,10,6,0,1,411.11,211.5,0
2026-05-24 11:26:49.464947,2026-05-24,11,6,0,1,363.19,214.9,0
2026-05-24 12:26:49.464947,2026-05-24,12,6,0,1,337.5,228.2,0
2026-05-24 13:26:49.464947,2026-05-24,13,6,0,1,387.02,223.0,0
2026-05-24 14:26:49.464947,2026-05-24,14,6,0,1,534.69,223.0,0
2026-05-24 15:26:49.464947,2026-05-24,15,6,0,1,555.92,214.5,0
2026-05-24 16:26:49.464947,2026-05-24,16,6,0,1,533.85,228.6,0
2026-05-24 17:26:49.464947,2026-05-24,17,6,0,1,570.56,233.1,0
2026-05-24 18:26:49.464947,2026-05-24,18,6,0,1,504.19,239.0,0
2026-05-24 19:26:49.464947,2026-05-24,19,6,0,1,390.91,237.0,0
2026-05-24 20:26:49.464947,2026-05-24,20,6,0,1,358.59,230.0,1
2026-05-24 21:26:49.464947,2026-05-24,21,6,0,1,410.77,223.8,0
2026-05-24 22:26:49.464947,2026-05-24,22,6,0,1,383.29,238.9,0
2026-05-24 23:26:49.464947,2026-05-24,23,6,0,1,394.38,222.3,0
2026-05-25 00:26:49.464947,2026-05-25,0,0,0,0,225.61,226.4,0
2026-05-25 01:26:49.464947,2026-05-25,1,0,0,0,236.15,235.6,0
2026-05-25 02:26:49.464947,2026-05-25,2,0,0,0,185.43,226.8,0
2026-05-25 03:26:49.464947,2026-05-25,3,0,0,0,192.21,244.4,0
2026-05-25 04:26:49.464947,2026-05-25,4,0,0,0,245.53,221.8,0
2026-05-25 05:26:49.464947,2026-05-25,5,0,0,0,481.97,205.8,0
2026-05-25 06:26:49.464947,2026-05-25,6,0,0,0,451.12,213.3,1
2026-05-25 07:26:49.464947,2026-05-25,7,0,0,0,553.06,210.9,0
2026-05-25 08:26:49.464947,2026-05-25,8,0,0,0,568.54,214.0,0
2026-05-25 09:26:49.464947,2026-05-25,9,0,0,0,624.87,223.8,0
2026-05-25 10:26:49.464947,2026-05-25,10,0,0,0,448.0,222.1,0
2026-05-25 11:26:49.464947,2026-05-25,11,0,0,0,466.77,217.6,0
2026-05-25 12:26:49.464947,2026-05-25,12,0,0,0,424.97,214.7,0
2026-05-25 13:26:49.464947,2026-05-25,13,0,0,0,444.95,213.5,0
2026-05-25 14:26:49.464947,2026-05-25,14,0,0,0,599.25,204.3,1
2026-05-25 15:26:49.464947,2026-05-25,15,0,0,0,628.9,220.6,0
2026-05-25 16:26:49.464947,2026-05-25,16,0,0,0,655.98,216.2,0
2026-05-25 17:26:49.464947,2026-05-25,17,0,0,0,627.25,221.1,0
2026-05-25 18:26:49.464947,2026-05-25,18,0,0,0,654.06,232.4,0
2026-05-25 19:26:49.464947,2026-05-25,19,0,0,0,414.21,216.0,1
2026-05-25 20:26:49.464947,2026-05-25,20,0,0,0,391.07,227.7,0
2026-05-25 21:26:49.464947,2026-05-25,21,0,0,0,447.36,201.2,0
2026-05-25 22:26:49.464947,2026-05-25,22,0,0,0,461.36,221.9,0
2026-05-25 23:26:49.464947,2026-05-25,23,0,0,0,460.04,213.0,0
